Pittosporum	Pittosporaceae	genus	海桐属
Pittosporaceae	Apiales	familia	海桐科
Ophiorrhiza	Rubiaceae	genus	蛇根草属
Phlegmariurus	Lycopodiaceae	genus	马尾杉属
Girardinia	Urticaceae	genus	蝎子草属
Achudemia	Urticaceae	genus	五萼冷水花属
Archiboehmeria	Urticaceae	genus	舌柱麻属
Cypholophus	Urticaceae	genus	疣冠麻属
Droguetia	Urticaceae	genus	单蕊麻属
Lecanthus	Urticaceae	genus	假楼梯草属
Leucosyke	Urticaceae	genus	四脉麻属
Maoutia	Urticaceae	genus	水丝麻属
Nanocnide	Urticaceae	genus	花点草属
Oreocnide	Urticaceae	genus	紫麻属
Parietaria	Urticaceae	genus	墙草属
Pipturus	Urticaceae	genus	落尾木属
Procris	Urticaceae	genus	藤麻属
Sarcochlamys	Urticaceae	genus	肉被麻属
Peucedanum	Apiaceae	genus	前胡属
Uvaria	Annonaceae	genus	紫玉盘属
Lespedeza	Fabaceae	genus	胡枝子属
Mussaenda	Ixoroideae	genus	玉叶金花属
Trapa	Trapoideae	genus	菱角
Perilla	Lamiaceae	genus	紫蘇
Cymodoceaceae	Alismatales	familia	丝粉藻科
Amphibolis	Cymodoceaceae	genus	木枝藻属
Cymodocea	Cymodoceaceae	genus	丝粉藻属
Halodule	Cymodoceaceae	genus	二药藻属
Syringodium	Cymodoceaceae	genus	针叶藻属
Aponogetonaceae	Alismatales	familia	水蕹科
Juncaginaceae	Alismatales	familia	水麦冬科
Limnocharitaceae	Alismatales	familia	沼鳖科
Scheuchzeriaceae	Alismatales	familia	芝菜科
Zosteraceae	Alismatales	familia	大叶藻科
Woodwardia	Blechnaceae	genus	狗脊属
Crepidiastrum	Asteraceae	genus	假还阳参属
Tamarix	Tamaricaceae	genus	柽柳属
Tamaricaceae	Caryophyllales	familia	柽柳科
Achatocarpaceae	Caryophyllales	familia	玛瑙果科
Anacampserotaceae	Caryophyllales	familia	回欢草科
Basellaceae	Caryophyllales	familia	落葵科
Didiereaceae	Caryophyllales	familia	龙树科
Dioncophyllaceae	Caryophyllales	familia	双钩叶科
Drosophyllaceae	Caryophyllales	familia	露松科
Gisekiaceae	Caryophyllales	familia	吉粟草科
Halophytaceae	Caryophyllales	familia	南荒蓬科
Molluginaceae	Caryophyllales	familia	粟米草科
Physenaceae	Caryophyllales	familia	非洲桐科
Phytolaccaceae	Caryophyllales	familia	商陆科
Portulacaceae	Caryophyllales	familia	马齿苋科
Rhabdodendraceae	Caryophyllales	familia	棒木科
Sarcobataceae	Caryophyllales	familia	肉叶刺茎藜科
Simmondsiaceae	Caryophyllales	familia	油蜡树科
Stegnospermataceae	Caryophyllales	familia	闭籽花科
Talinaceae	Caryophyllales	familia	土人參科
Hololachna	Tamaricaceae	genus	红沙属
Myricaria	Tamaricaceae	genus	水柏枝属
Myrtama	Tamaricaceae	genus	山柽柳属
Reaumuria	Tamaricaceae	genus	枇杷柴属
Distylium	Hamamelidaceae	genus	蚊母树属
Disanthus	Hamamelidaceae	genus	雙花木屬
Eustigma	Hamamelidaceae	genus	秀柱花属
Exbucklandia	Hamamelidaceae	genus	马蹄荷属
Fortunearia	Hamamelidaceae	genus	牛鼻栓
Loropetalum	Hamamelidaceae	genus	檵木属
Mytilaria	Hamamelidaceae	genus	壳菜果属
Parrotia	Hamamelidaceae	genus	波斯铁木属
Rhodoleia	Hamamelidaceae	genus	红花荷属
Sinowilsonia	Hamamelidaceae	genus	山白树
Sycopsis	Hamamelidaceae	genus	水丝梨属
Ehretia	Ehretioideae	genus	厚壳树属
Actinocarya	Boraginaceae	genus	星果紫草属
Alkanna	Boraginaceae	genus	散沫草属
Amblynotus	Boraginaceae	genus	钝背草属
Amsinckia	Boraginaceae	genus	琴颈草属
Anchusa	Boraginaceae	genus	牛舌草属
Antiotrema	Boraginaceae	genus	长蕊斑种草属
Antiphytum	Boraginaceae	genus	盘花属
Arnebia	Boraginaceae	genus	假紫草属
Brachybotrys	Boraginaceae	genus	短序花属
Brunnera	Boraginaceae	genus	心叶牛舌草属
Carmona	Boraginaceae	genus	基及树属
Chionocharis	Boraginaceae	genus	垫紫草属
Cordia	Boraginaceae	genus	破布木属
Craniospermum	Boraginaceae	genus	颅果草属
Eritrichium	Boraginaceae	genus	山琉璃草属
Gastrocotyle	Boraginaceae	genus	腹脐草属
Hackelia	Boraginaceae	genus	假鹤虱属
Heterocaryum	Boraginaceae	genus	异果刺草属
Lasiocaryum	Boraginaceae	genus	毛果草属
Lepechiniella	Boraginaceae	genus	翅鹤虱属
Lycopsis	Boraginaceae	genus	狼紫草属
Maharanga	Boraginaceae	genus	胀萼紫草属
Messerschmidia	Boraginaceae	genus	砂引草属
Metaeritrichium	Boraginaceae	genus	颈果草属
Microcaryum	Boraginaceae	genus	微果草属
Microula	Boraginaceae	genus	微紫草属
Nonea	Boraginaceae	genus	假狼紫草属
Omphalotrigonotis	Boraginaceae	genus	皿果草属
Onosma	Boraginaceae	genus	驴臭草属
Paracaryum	Boraginaceae	genus	盘果草属
Pentaglottis	Boragininae	genus	五舌草属
Pulmonaria	Boraginaceae	genus	肺草属
Rindera	Boraginaceae	genus	翅果草属
Rochelia	Boraginaceae	genus	弯果鹤虱属
Rotula	Boraginaceae	genus	轮冠木属
Sinojohnstonia	Boraginaceae	genus	车前紫草属
Stenosolenium	Boraginaceae	genus	狭管紫草属
Symphytum	Boraginaceae	genus	聚合草属
Thyrocarpus	Boraginaceae	genus	盾果草属
Neillia	Spiraeoideae	genus	绣线梅属
Colurieae	Rosoideae	tribus	无尾果族
Ligusticum	Apiaceae	genus	藁本属
Saniculoideae	Apiaceae	subfamilia	变豆菜亚科
Edgeworthia	Thymelaeaceae	genus	结香属
Diarthron	Thymelaeaceae	genus	草瑞香属
Eriosolena	Thymelaeaceae	genus	毛花瑞香属
Rhamnoneuron	Thymelaeaceae	genus	鼠皮树属
Stelleropsis	Thymelaeaceae	genus	假狼毒属
Thymelaea	Thymelaeaceae	genus	欧瑞香属
Arctous	Ericaceae	genus	北极果属
Acystopteris	Cystopteridaceae	genus	亮毛蕨属
Paraixeris	Asteraceae	genus	假还阳参属
Cornopteris	Athyriaceae	genus	角蕨属
Diplopterygium	Gleicheniaceae	genus	裏白属
Epimedium	Berberidaceae	genus	淫羊藿属
Caulophyllum	Berberidaceae	genus	红毛七属
Diphylleia	Berberidaceae	genus	山荷叶属
Gymnospermium	Berberidaceae	genus	牡丹草属
Jeffersonia	Berberidaceae	genus	鲜黄连属
Leontice	Berberidaceae	genus	囊果草属
Nandina	Berberidaceae	genus	南天竹属
Podophyllum	Berberidaceae	genus	北美桃儿七属
Fallopia	Polygonaceae	genus	何首烏屬
Antigonon	Polygonaceae	genus	珊瑚藤属
Atraphaxis	Polygonaceae	genus	木蓼属
Calligonum	Polygonaceae	genus	沙拐枣属
Coccoloba	Polygonaceae	genus	海葡萄屬
Fagopyrum	Polygonaceae	genus	荞麦属
Koenigia	Polygonaceae	genus	冰岛蓼属
Oxyria	Polygonaceae	genus	山蓼属
Parapteropyrum	Polygonaceae	genus	翅果蓼属
Pteroxygonum	Polygonaceae	genus	翼蓼属
Rumex	Rumiceae	genus	酸模属
Triplaris	Polygonaceae	genus	蓼树属
Agrimonia	Rosaceae	genus	龙芽草属
Cleyera	Adinandreae	genus	肖柃属
Alchemilla	Rosaceae	genus	羽衣草属
Bonnetiaceae	Malpighiales	genus	泽茶科
Staphylea	Staphyleaceae	genus	省沽油属
Tapiscia	Staphyleaceae	genus	银鹊树属
Turpinia	Staphyleoideae	genus	山香圆属
Ixioliriaceae	Asparagales	familia	鸢尾蒜科
Blandfordiaceae	Asparagales	familia	香水花科
Boryaceae	Asparagales	familia	澳韭兰科
Doryanthaceae	Asparagales	familia	矛花科
Hypoxidaceae	Asparagales	familia	仙茅科
Lanariaceae	Asparagales	familia	毛石蒜科
Tecophilaeaceae	Asparagales	familia	蓝星科
Xeronemataceae	Asparagales	familia	血剑草科
Lepuropetalaceae	Celastrales	familia	微形草科
Berchemiella	Zizipheae	genus	小勾儿茶属
Synurus	Centaureinae	genus	山牛蒡属
Scorzonera	Asteraceae	genus	蛇鸦葱属
Tripogon	Poaceae	genus	草沙蚕属
Ziziphus	Zizipheae	genus	枣属
Leontopodium	Asteraceae	genus	火絨草屬
Eremolepidaceae	Santalales	familia	房底珠科
Eupatorium	Asteraceae	genus	泽兰属
Montiniaceae	Solanales	familia	瓶头梅科
Costaceae	Zingiberales	familia	閉鞘薑科
Minuartia	Caryophyllaceae	genus	高山漆姑草属
Serratula	Centaureinae	genus	麻花头属
Bupleurum	Apiaceae	genus	柴胡属
Actinidia	Actinidiaceae	genus	獼猴桃屬
Buxus	Buxaceae	genus	黄杨属
Sarcococca	Buxaceae	genus	野扇花属
Connaraceae	Oxalidales	familia	牛栓藤科
Cephalotaceae	Oxalidales	familia	土瓶草
Brunelliaceae	Oxalidales	familia	瓣裂果科
Agelaea	Connaraceae	genus	栗豆藤属
Cnestis	Connaraceae	genus	螫毛果属
Connarus	Connaraceae	genus	牛栓藤属
Ellipanthus	Connaraceae	genus	单叶豆属
Rourea	Connaraceae	genus	红叶藤属
Crypteroniaceae	Myrtales	familia	隐翼科
Alzateaceae	Myrtales	familia	双翼果科
Vochysiaceae	Myrtales	familia	蜡烛树科
Chrysobalanaceae	Malpighiales	familia	金壳果科
Caryocaraceae	Malpighiales	familia	油桃木科
Lastreopsis	Dryopteridaceae	genus	节毛蕨属
Daphniphyllum	Daphniphyllaceae	genus	虎皮楠属
Lepidomicrosorium	Lepisorioideae	genus	鳞果星蕨属
Hypodematium	Hypodematiaceae	genus	肿足蕨属
Glaphyropteridopsis	Thelypteridaceae	genus	方秆蕨属
Diplaziopsis	Athyriaceae	genus	肠蕨属
Spirogyra	Zygnemataceae	genus	水綿
Zygnemataceae	Zygnematales	familia	双星藻科
Zygnematales	Zygnematophyceae	ordo	双星藻目
Zygnematophyceae	Phragmoplastophyta	classis	双星藻纲
Monomelangium	Athyriaceae	genus	双盖蕨属
Diacalpe	Peranemaceae	genus	红腺蕨属
Woodsia	Woodsiaceae	genus	岩蕨属
Casearia	Casearieae	genus	嘉賜木属
Buddleja	Buddlejeae	genus	醉鱼草属
Scrophulariaceae	Lamiales	familia	玄参科
Passiflora	Passifloreae	genus	西番莲属
Salacia	Celastraceae	genus	五层龙属
Dipentodon	Dipentodontaceae	genus	十齒花科
Glyptopetalum	Celastraceae	genus	沟瓣木属
Maytenus	Celastraceae	genus	美登木属
Tripterygium	Celastraceae	genus	雷公藤属
Carpesium	Asteraceae	genus	天名精属
Sadiria	Primulaceae	genus	管金牛属
Clematoclethra	Actinidiaceae	genus	藤山柳属
Amomum	Zingiberaceae	genus	豆蔻属
Lanxangia	Zingiberaceae	genus	草果属
Huodendron	Styracaceae	genus	山茉莉属
Alniphyllum	Styracaceae	genus	赤杨叶属
Halesia	Styracaceae	genus	银钟花科
Melliodendron	Styracaceae	genus	陀螺果科
Parastyrax	Styracaceae	genus	茉莉果属
Pterostyrax	Styracaceae	genus	白辛树属
Rehderodendron	Styracaceae	genus	木瓜红属
Sinojackia	Styracaceae	genus	秤锤树属
Cynanchum	Asclepiadoideae	genus	鹅绒藤属
Asclepiadaceae	Gentianales	familia	蘿藦亞科
Adelostemma	Asclepiadoideae	genus	乳突果属
Asclepias	Asclepiadoideae	genus	马利筋属
Belostemma	Asclepiadoideae	genus	箭药藤属
Biondia	Asclepiadoideae	genus	秦岭藤属
Brachystelma	Asclepiadoideae	genus	润肺草属
Calotropis	Asclepiadoideae	genus	牛角瓜属
Ceropegia	Asclepiadoideae	genus	吊灯花属
Dischidanthus	Asclepiadoideae	genus	马兰藤属
Dischidia	Asclepiadoideae	genus	眼树莲属
Dolichopetalum	Asclepiadoideae	genus	金凤藤属
Dregea	Asclepiadoideae	genus	南山藤属
Genianthus	Asclepiadoideae	genus	鬚花藤屬
Gomphocarpus	Asclepiadoideae	genus	钉头果属
Gongronema	Asclepiadoideae	genus	纤冠藤属
Goniostemma	Asclepiadoideae	genus	勐腊藤属
Holostemma	Asclepiadoideae	genus	铰剪藤属
Hoodia	Asclepiadoideae	genus	火地亞屬
Hoya	Marsdenieae	genus	球兰属
Huernia	Asclepiadoideae	genus	剑龙角属
Marsdenia	Asclepiadoideae	genus	牛嬭菜屬
Metaplexis	Asclepiadoideae	genus	萝藦属
Pentastelma	Asclepiadoideae	genus	白水藤属
Raphistemma	Asclepiadoideae	genus	大花藤属
Sarcostemma	Asclepiadoideae	genus	肉珊瑚属
Secamone	Asclepiadoideae	genus	鲫鱼藤属
Stapelia	Asclepiadoideae	genus	犀角屬
Telosma	Asclepiadoideae	genus	夜来香属
Deinostema	Plantaginaceae	genus	泽番椒属
Adenosma	Scrophulariaceae	genus	毛麝香属
Alectra	Orobanchaceae	genus	黑蒴属
Buchnera	Buchnereae	genus	鬼羽箭属
Castilleja	Scrophulariaceae	genus	火焰草属
Centrantheropsis	Scrophulariaceae	genus	假胡麻草属
Digitalis	Plantaginaceae	genus	毛地黄属
Ellisiophyllum	Scrophulariaceae	genus	幌菊属
Gratiola	Scrophulariaceae	genus	水八角属
Hemiphragma	Scrophulariaceae	genus	羊膜草属
Lagotis	Plantaginaceae	genus	兔耳草属
Lancea	Scrophulariaceae	genus	肉果草属
Legazpia	Scrophulariaceae	genus	三翅萼属
Leptorhabdos	Scrophulariaceae	genus	方茎草属
Limnophila	Gratioleae	genus	石龙尾属
Limosella	Scrophulariaceae	genus	水茫草属
Linaria	Scrophulariaceae	genus	柳穿鱼属
Microcarpaea	Scrophulariaceae	genus	微果草属
Pseudobartsia	Scrophulariaceae	genus	五齿萼属
Pterygiella	Orobanchaceae	genus	翅茎草属
Russelia	Scrophulariaceae	genus	炮仗竹属
Scrofella	Scrophulariaceae	genus	细穗玄参属
Scrophularia	Scrophulariaceae	genus	玄参属
Sopubia	Scrophulariaceae	genus	短冠草属
Triaenophora	Scrophulariaceae	genus	崖白菜属
Verbascum	Scrophulariaceae	genus	毛蕊花属
Argyreia	Ipomoeae	genus	白鹤藤属
Merremieae	Convolvulaceae	tribus	鱼黄草族
Aniseieae	Convolvulaceae	tribus	心萼薯族
Dichondreae	Convolvulaceae	tribus	马蹄金族
Jacquemontieae	Convolvulaceae	tribus	娥房藤族
Cuscuteae	Convolvulaceae	tribus	菟丝子族
Aniseia	Aniseieae	genus	心萼薯属
Calystegia	Convolvuleae	genus	滨旋花属
Neuropeltis	Cresseae	genus	盾苞藤属
Cresseae	Convolvulaceae	tribus	Cresseae族
Dichondra	Dichondreae	genus	马蹄金属
Falkia	Dichondreae	genus	吊钟藤属
Porana	Dichondreae	genus	飞蛾藤属
Blinkworthia	Ipomoeae	genus	苞叶藤属
Lepistemon	Ipomoeae	genus	鲜蕊藤属
Stictocardia	Ipomoeae	genus	大萼旋花属
Jacquemontia	Jacquemontieae	genus	小牵牛属
Hewittia	Merremieae	genus	猪菜藤属
Merremia	Merremieae	genus	鱼黄草属
Operculina	Merremieae	genus	盒果藤属
Xenostegia	Merremieae	genus	戟叶菜栾藤属
Aesculus	Hippocastanoideae	genus	七叶树属
Dodonaeoideae	Sapindaceae	subfamilia	坡柳亚科
Handeliodendron	Hippocastanoideae	genus	掌叶木属
Swida	Cornaceae	genus	山茱萸属
Aucuba	Garryaceae	genus	桃叶珊瑚属
Garryaceae	Garryales	familia	丝缨花科
Clethra	Clethraceae	genus	桤叶树属
Clethraceae	Ericales	familia	山柳科
Helwingia	Helwingiaceae	genus	青荚叶科
Camptotheca	Nyssaceae	genus	喜树属
Davidia	Nyssaceae	genus	珙桐
Diplopanax	Nyssaceae	genus	大果五加属
Blastus	Melastomataceae	genus	柏拉木属
Sarcopyramis	Melastomataceae	genus	肉穗草属
Phyllagathis	Melastomataceae	genus	锦香草属
Scorpiothyrsus	Melastomataceae	genus	卷花丹属
Memecylon	Memecyloideae	genus	穀木屬
Eriocapitella	Anemoneae	genus	秋牡丹屬
Pygeum	Rosaceae	genus	臀果木属
Amoora	Meliaceae	genus	崖摩属
Abeliophyllum	Oleaceae	genus	朝鲜白连翘
Fraxinus	Oleaceae	genus	梣属
Myxopyrum	Oleaceae	genus	胶核木属
Nyctanthes	Oleaceae	genus	夜花属
Bredia	Melastomataceae	genus	野海棠属
Medinilla	Melastomataceae	genus	酸脚杆属
Oxyspora	Melastomataceae	genus	尖子木属
Sporoxeia	Melastomataceae	genus	八蕊花属
Stapfiophyton	Melastomataceae	genus	无距花属
Sonerila	Melastomataceae	genus	蜂斗草属
Euaraliopsis	Plerandreae	genus	掌叶树属
Dracontomelon	Anacardiaceae	genus	人面子属
Anacardium	Anacardiaceae	genus	腰果属
Astronium	Anacardiaceae	genus	斑纹漆属
Bouea	Anacardiaceae	genus	波漆属
Buchanania	Anacardiaceae	genus	山檨子属
Campnosperma	Anacardiaceae	genus	坎诺漆属
Choerospondias	Spondieae	genus	南酸枣属
Cotinus	Anacardiaceae	genus	黄栌属
Drimycarpus	Anacardiaceae	genus	辛果漆属
Gluta	Anacardiaceae	genus	胶漆树属
Lannea	Anacardiaceae	genus	厚皮树属
Typhonium	Areae	genus	犁头尖属
Pegia	Anacardiaceae	genus	藤漆属
Sclerocarya	Anacardiaceae	genus	硬果漆属
Semecarpus	Anacardiaceae	genus	肉托果属
Gnetum	Gnetaceae	genus	買麻藤屬
Gnetaceae	Gnetales	familia	買麻藤屬
Welwitschia	Welwitschiaceae	genus	百岁兰属
Welwitschiaceae	Gnetales	familia	百岁兰科
Trema	Cannabaceae	genus	山黄麻属
Aphananthe	Cannabaceae	genus	糙叶树属
Hemiptelea	Ulmaceae	genus	刺榆属
Pteroceltis	Cannabaceae	genus	翼朴
Epilobium	Epilobieae	genus	柳叶菜属
Ludwigia	Onagraceae	genus	丁香蓼属
Circaea	Circaeeae	genus	露珠草属
Circaeeae	Onagraceae	tribus	露珠草族
Epilobieae	Onagraceae	tribus	柳叶菜族
Clarkia	Onagraceae	genus	克拉花属
Oenothera	Onagraceae	genus	月見草屬
Pouzolzia	Urticaceae	genus	雾水葛属
Tiliacora	Menispermaceae	genus	蛇椒藤属
Cycadopsida	Cycadophyta	classis	蘇鐵綱
Cycadophyta	Acrogymnospermae	divisio	蘇鐵門
Pteridospermatophyta	Spermatophyta	paraphyly	種子蕨門
Gyrocheilos	Gesneriaceae	genus	圆唇苣苔属
Achimenes	Gesneriaceae	genus	长筒花属
Aeschynanthus	Gesneriaceae	genus	芒毛苣苔属
Alloplectus	Gesneriaceae	genus	金红花属
Alsobia	Gesneriaceae	genus	齿瓣岩桐属
Codonanthe	Gesneriaceae	genus	玉唇花属
Columnea	Gesneriaceae	genus	鲸鱼花属
Cyrtandra	Gesneriaceae	genus	浆果苣苔属
Episcia	Gesneriaceae	genus	喜荫花属
Isometrum	Gesneriaceae	genus	金盏苣苔属
Kohleria	Gesneriaceae	genus	花脸苣苔属
Loxostigma	Gesneriaceae	genus	斜柱苣苔属
Lysionotus	Gesneriaceae	genus	吊石苣苔属
Nematanthus	Gesneriaceae	genus	金鱼花属
Paraboea	Gesneriaceae	genus	蛛毛苣苔属
Salsola	Salsoleae	genus	豬毛菜屬
Salsoleae	Salsoloideae	tribus	豬毛菜族
Salsoloideae	Amaranthaceae	subfamilia	豬毛菜亞科
Osbeckia	Melastomataceae	genus	金锦香属
Caryopteris	Lamiaceae	genus	莸属
Rinorea	Rinoreinae	genus	三角車屬
Rinoreinae	Rinoreeae	subtribus	三角車亞族
Rinoreeae	Violoideae	tribus	三角車族
Violoideae	Violaceae	subfamilia	堇菜亞科
Lastrea	Thelypteridaceae	genus	假鳞毛蕨属
Metathelypteris	Thelypteridaceae	genus	凸轴蕨属
Portulaca	Portulacaceae	genus	馬齒莧屬
Lemmaphyllum	Polypodiaceae	genus	伏石蕨属
Microsorium	Polypodiaceae	genus	星蕨属
Silybum	Carduinae	genus	水飞蓟属
Barnadesioideae	Asteraceae	subfamilia	刺菊木亚科
Pachystoma	Bletiinae	genus	粉口兰属
Bletiinae	Arethuseae	subtribus	拟白及亚族
Arethuseae	Epidendroideae	tribus	龙嘴兰族
Coelogyne	Coelogyninae	genus	贝母兰属
Hemerocallis	Hemerocallidoideae	genus	萱草屬
Holopogon	Orchidaceae	genus	无喙兰属
Neottianthe	Orchidaceae	genus	兜被兰属
Listera	Orchidaceae	genus	对叶兰属
Panisea	Coelogyninae	genus	曲唇兰属
Coelogyninae	Arethuseae	subtribus	贝母兰亚族
Bulleyia	Coelogyninae	genus	蜂腰兰属
Dendrochilum	Coelogyninae	genus	足柱兰属
Ischnogyne	Coelogyninae	genus	瘦房兰属
Otochilus	Coelogyninae	genus	耳唇兰属
Acanthephippium	Acanthephippiinae	genus	坛花兰属
Acanthephippiinae	Epidendreae	subtribus	坛花兰亚族
Bletillinae	Epidendreae	subtribus	白及亚族
Bulbophyllinae	Epidendreae	subtribus	石豆兰亚族
Calypsoinae	Epidendreae	subtribus	布袋兰亚族
Eriinae	Epidendreae	subtribus	毛兰亚族
Eulophiinae	Cymbidieae	subtribus	美冠兰亚族
Podochilinae	Epidendreae	subtribus	柄唇兰亚族
Polystachyinae	Epidendreae	subtribus	多穗兰亚族
Yoaniinae	Epidendreae	subtribus	宽距兰亚族
Curculigo	Hypoxidaceae	genus	仙茅属
Liriope	Asparagaceae	genus	山麥冬屬
Porolabium	Orchidaceae	genus	孔唇兰属
Vanda	Aeridinae	genus	萬代蘭屬
Diphylax	Orchidaceae	genus	尖药兰属
Tsaiorchis	Orchideae	genus	長喙蘭屬
Aletris	Nartheciaceae	genus	肺筋草属
Habenaria	Orchidinae	genus	玉凤花属
Aphyllorchis	Orchidaceae	genus	无叶兰属
Pelatantheria	Orchidaceae	genus	钻柱兰属
Blysmus	Dulichieae	genus	扁穗莞属
Epipactis	Orchidaceae	genus	火烧兰属
Clausena	Rutaceae	genus	黃皮屬
Spermacoce	Rubiaceae	genus	丰花草属
Conyza	Asteraceae	genus	假蓬屬
Brugmansia	Solanaceae	genus	木曼陀罗属
Pemphis	Lythraceae	genus	水芫花属
Rhynchodia	Apocynaceae	genus	尖子藤属
Gaura	Onagraceae	genus	山桃草属
Synedrella	Asteraceae	genus	金腰箭属
Dactyloctenium	Eleusininae	genus	龙爪茅属
Scyphellandra	Violaceae	genus	鳞隔堇属
Goniolimon	Staticeae	genus	驼舌草属
Staticeae	Plumbaginaceae	tribus	补血草族
Ceratostigma	Plumbagineae	genus	角柱花属
Balanopaceae	Malpighiales	familia	槲树果科
Achariaceae	Malpighiales	familia	钟花科
Ctenolophonaceae	Malpighiales	familia	垂籽树科
Dichapetalaceae	Malpighiales	familia	毒鼠子科
Elatinaceae	Malpighiales	familia	溝繁縷科
Erythroxylaceae	Malpighiales	familia	古柯科
Goupiaceae	Malpighiales	familia	毛药树科
Humiriaceae	Malpighiales	familia	香膏科
Irvingiaceae	Malpighiales	familia	包芽树科
Ixonanthaceae	Malpighiales	familia	粘木科
Lacistemataceae	Malpighiales	familia	裂药花科
Lophopyxidaceae	Malpighiales	familia	五翼果科
Malesherbiaceae	Malpighiales	familia	王冠草科
Ochnaceae	Malpighiales	familia	金莲木科
Pandaceae	Malpighiales	familia	小盘木科
Picrodendraceae	Malpighiales	familia	苦胡桃科
Podostemaceae	Malpighiales	familia	川苔草科
Putranjivaceae	Malpighiales	familia	非洲核果木科
Quiinaceae	Malpighiales	familia	羽叶树科
Trigoniaceae	Malpighiales	familia	三角果科
Homalanthus	Hippomaneae	genus	澳杨属
Hippomaneae	Euphorbioideae	tribus	乌桕族
Stomatocalyceae	Euphorbioideae	tribus	葵柱戟族
Pedilanthus	Euphorbieae	genus	红雀珊瑚属
Sebastiania	Hippomaneae	genus	地杨桃属
Sapium	Hippomaneae	genus	乌桕属
Hura	Hippomaneae	genus	響盒子屬
Plagiostyles	Stomatocalyceae	genus	球蕊戟属
Leucothoe	Ericaceae	genus	木藜芦属
Chiogenes	Ericaceae	genus	伏地杜鹃属
Amaranthus	Amaranthoideae	genus	莧屬
Amaranthoideae	Amaranthaceae	subfamilia	莧亞科
Blighia	Sapindaceae	genus	阿開木屬
Pitcairnioideae	Bromeliaceae	subfamilia	皮氏鳳梨亞科
Puya	Pitcairnioideae	genus	普亞鳳梨屬
Sicyos	Sicyoeae	genus	刺果瓜属
Fitchia	Asteraceae	genus	舌头菊属
Myrcia	Myrteae	genus	矾木属
Anonidium	Annonaceae	genus	类番荔枝属
Corchorus	Sparrmannieae	genus	黃麻屬
Grewioideae	Malvaceae	subfamilia	扁擔桿亞科
Helicteres	Helictereae	genus	山芝麻属
Helictereae	Helicteroideae	tribus	山芝麻族
Sparrmannieae	Grewioideae	tribus	垂蕾樹族
Reevesia	Helictereae	genus	梭罗树属
Aa	Cranichidinae	genus	阿蘭屬
Cranichidinae	Cranichideae	subtribus	盔唇蘭亞族
Acanthophyllum	Caryophyllaceae	genus	刺叶属
Agrostemma	Sileninae	genus	麦仙翁属
Sileninae	Sileneae	subtribus	蝇子草亚族
